time_s,segment,segment_type,state,truth_x_m,truth_y_m,truth_yaw_rad,filtered_x_m,filtered_y_m,filtered_yaw_rad,reference_start_x_m,reference_start_y_m,reference_end_x_m,reference_end_y_m,cross_track_error_m,scored_line_sample
19.8,-1,0,6,-2.0549775092026934e-05,1.998538289817433,-0.026194069790604874,0.0019061612577449274,2.0005842455282217,-0.02420900261660153,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.81,-1,0,6,-2.116061261148161e-05,1.99847905803042,-0.028411502407272717,0.0019061612577449274,2.0005842455282217,-0.02420900261660153,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.82,-1,0,6,-2.184714060804449e-05,1.9984169833556567,-0.030741339870742762,0.0019072188565675975,2.0006257783382706,-0.02771602324155343,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.83,-1,0,6,-2.2617393464319235e-05,1.9983528975698022,-0.0331406725345903,0.0019072188565675975,2.0006257783382706,-0.02771602324155343,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.84,-1,0,6,-2.3475927009575237e-05,1.9982859615429176,-0.03565251233994966,0.0019084748345937984,2.0006674678694685,-0.03275223347213707,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.85,-1,0,6,-2.4430904925543118e-05,1.9982170297465307,-0.03823375223300961,0.0019084748345937984,2.0006674678694685,-0.03275223347213707,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.86,-1,0,6,-2.548785719436175e-05,1.9981452376255324,-0.04092759645724805,0.0019098816642201823,2.000709520956442,-0.03770413411410711,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.87,-1,0,6,-2.6654611797294336e-05,1.9980714691360466,-0.04369075167384315,0.0019098816642201823,2.000709520956442,-0.03770413411410711,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.88,-1,0,6,-2.7938168305929878e-05,1.9979948279552624,-0.046566603659538984,0.0019115737126250052,2.0007518560419464,-0.04196403711387964,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.89,-1,0,6,-2.9345443368522517e-05,1.9979162336442668,-0.049511683366223865,0.0019115737126250052,2.0007518560419464,-0.04196403711387964,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.9,-1,0,6,-3.088550710150795e-05,1.9978347524414897,-0.052569547882976374,0.001992327286433015,1.9978803539600243,-0.051124883702374106,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.91,-1,0,6,-3.256367813508909e-05,1.9977513449763427,-0.05569656249115606,0.001992327286433015,1.9978803539600243,-0.051124883702374106,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.92,-1,0,6,-3.439180242736928e-05,1.9976650350324179,-0.0589364459065375,0.0019912768625362826,1.997858103390893,-0.05921653168463382,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
19.93,-1,0,6,-3.6372804087081434e-05,1.9975768291334868,-0.06224540725747375,0.0019912768625362826,1.997858103390893,-0.05921653168463382,0.000688372170715961,1.9997232963377363,-0.9425,1.65,nan,0
