phase,time_s,forward_m,up_m,yaw_deg
up_2,1.590000,0.004105,0.201745,89.803721
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.600000,0.004117,0.203188,89.808464
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.610000,0.004127,0.204631,89.810851
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.620000,0.004132,0.206075,89.810303
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.630000,0.004139,0.207519,89.812132
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.640000,0.004152,0.208963,89.818039
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.650000,0.004167,0.210406,89.826312
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.660000,0.004186,0.211848,89.836962
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.670000,0.004207,0.213291,89.849302
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.680000,0.004230,0.214732,89.862809
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.690000,0.004255,0.216174,89.878763
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.700000,0.004284,0.217615,89.897957
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.710000,0.004312,0.219055,89.914692
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.720000,0.004329,0.220497,89.923171
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.730000,0.004336,0.221940,89.926463
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.740000,0.004343,0.223384,89.929834
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.750000,0.004350,0.224828,89.933764
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.760000,0.004358,0.226271,89.937935
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.770000,0.004365,0.227715,89.941971
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.780000,0.004373,0.229158,89.945949
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.790000,0.004378,0.230602,89.947425
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.800000,0.004376,0.232046,89.944800
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.810000,0.004372,0.233490,89.939555
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.820000,0.004361,0.234932,89.930014
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.830000,0.004352,0.236375,89.922860
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.840000,0.004352,0.237818,89.923953
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.850000,0.004361,0.239261,89.928101
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.860000,0.004366,0.240705,89.930040
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.870000,0.004372,0.242149,89.934397
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.880000,0.004389,0.243592,89.946914
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.890000,0.004410,0.245033,89.960120
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.900000,0.004421,0.246476,89.965353
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.910000,0.004423,0.247919,89.965310
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.920000,0.004421,0.249363,89.962477
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.930000,0.004416,0.250807,89.957210
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.940000,0.004405,0.252250,89.948768
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.950000,0.004397,0.253692,89.942779
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.960000,0.004398,0.255136,89.943939
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.970000,0.004402,0.256580,89.944395
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.980000,0.004401,0.258024,89.942906
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,1.990000,0.004403,0.259468,89.943555
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.000000,0.004408,0.260911,89.946412
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.010000,0.004411,0.262355,89.946785
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.020000,0.004405,0.263799,89.940035
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.030000,0.004398,0.265241,89.934568
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.040000,0.004401,0.266685,89.937345
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.050000,0.004412,0.268128,89.943870
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.060000,0.004415,0.269571,89.942795
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.070000,0.004409,0.271015,89.937001
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.080000,0.004401,0.272458,89.929808
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.090000,0.004395,0.273900,89.925111
up_2,2.100000,0.004396,0.275344,89.924586
up_2,2.100000,0.004396,0.275344,89.924586
up_2,2.100000,0.004396,0.275344,89.924586
up_2,2.100000,0.004396,0.275344,89.924586
up_2,2.100000,0.004396,0.275344,89.924586
up_2,2.100000,0.004396,0.275344,89.924586
