phase,time_s,forward_m,up_m,truth_yaw_rad,filtered_yaw_rad,state,segment
open_loop_2,47.1,2.1712857528548675,1.7732527610485125,0.008391565206635596,0.007408625924001823,0,-1
open_loop_2,47.11,2.1727861908128183,1.773098314365538,0.008397340826048599,0.007408625924001823,0,-1
open_loop_2,47.12,2.174286659817288,1.7729433880504095,0.008408888312400825,0.008391440909046644,0,-1
open_loop_2,47.13,2.1757870885361617,1.7727879608719026,0.008408263591555403,0.008391440909046644,0,-1
open_loop_2,47.14,2.177287502878686,1.7726328782145224,0.008405280266734474,0.009404223815144608,0,-1
open_loop_2,47.15,2.17878787299084,1.7724773710901334,0.008389725183997816,0.009404223815144608,0,-1
open_loop_2,47.16,2.180288227541099,1.7723221511579026,0.008371713235731897,0.008198317323229176,0,-1
open_loop_2,47.17,2.181788631619308,1.772167411424565,0.008368351161315062,0.008198317323229176,0,-1
open_loop_2,47.18,2.183289052761146,1.772012340974583,0.00836819723153386,0.009833925694196386,0,-1
open_loop_2,47.19,2.1847894067720217,1.7718565188235658,0.00834869247529098,0.009833925694196386,0,-1
open_loop_2,47.2,2.18628973268458,1.771701168899832,0.008324319943918024,0.010272584158331544,0,-1
open_loop_2,47.21,2.1877900365571925,1.7715456444994013,0.008294473692899379,0.010272584158331544,0,-1
open_loop_2,47.22,2.1892903317384875,1.7713901978429478,0.008263569421488972,0.007590707217284276,0,-1
open_loop_2,47.23,2.1907907274521,1.7712357549979723,0.008262457427056905,0.007590707217284276,0,-1
open_loop_2,47.24,2.192291172443837,1.7710806413088083,0.008271284268236883,0.008736173195743381,0,-1
open_loop_2,47.25,2.1937915705853284,1.7709249325542604,0.008266151654331332,0.008736173195743381,0,-1
open_loop_2,47.26,2.195291951063334,1.7707695943607367,0.008258055808174285,0.007631172264437324,0,-1
open_loop_2,47.27,2.1967923778729297,1.7706147202088796,0.008263501259303517,0.007631172264437324,0,-1
open_loop_2,47.28,2.19829282091199,1.770459554308687,0.008271762972819023,0.009424705615756148,0,-1
open_loop_2,47.29,2.199793192390745,1.7703035510665872,0.008258941520401662,0.009424705615756148,0,-1
open_loop_2,47.3,2.2012935328307357,1.770148103247139,0.008240645956926716,0.008077472968921917,0,-1
open_loop_2,47.31,2.2027939280239526,1.7699932183069769,0.008238525656691526,0.008077472968921917,0,-1
open_loop_2,47.32,2.2042943430941704,1.7698379704975444,0.008240161452449738,0.010741693513148576,0,-1
open_loop_2,47.33,2.2057946557114354,1.7696815230375305,0.008212175207294548,0.010741693513148576,0,-1
open_loop_2,47.34,2.2072949159771835,1.7695258249652772,0.008174365061086767,0.008857699251223487,0,-1
open_loop_2,47.35,2.2087952504099366,1.7693708999166466,0.008158575994455375,0.008857699251223487,0,-1
open_loop_2,47.36,2.2102956128627707,1.769215458124944,0.008148625970292592,0.007257856510006543,0,-1
open_loop_2,47.37,2.2117960402998973,1.7690606002552065,0.008157677595675084,0.007257856510006543,0,-1
open_loop_2,47.38,2.213296494132055,1.7689053134658,0.008171463781495478,0.009397963694690592,0,-1
open_loop_2,47.39,2.214796865175624,1.7687490128279428,0.008160595979066628,0.009397963694690592,0,-1
open_loop_2,47.4,2.216297197383415,1.7685934023709526,0.008142709411274821,0.008655579419424079,0,-1
open_loop_2,47.41,2.2177975600655984,1.7684381334612955,0.008133991084403009,0.008655579419424079,0,-1
open_loop_2,47.42,2.2192979317405888,1.7682826491617873,0.008127059841538886,0.0078004016392645426,0,-1
open_loop_2,47.43,2.220798339901484,1.7681274893096286,0.008130753603076952,0.0078004016392645426,0,-1
open_loop_2,47.44,2.2222987600664657,1.7679720994208779,0.008136508117558469,0.008108752936788031,0,-1
open_loop_2,47.45,2.223799167661968,1.767816564466977,0.00813844560078396,0.008108752936788031,0,-1
open_loop_2,47.46,2.225299571112892,1.7676611282592722,0.008139641661423606,0.007978719049131833,0,-1
open_loop_2,47.47,2.2267999802801395,1.7675057532105063,0.008142447334690805,0.007978719049131833,0,-1
open_loop_2,47.48,2.228300391508889,1.7673503468588303,0.008145566157584496,0.009202295025463323,0,-1
open_loop_2,47.49,2.2298007515540137,1.767194387808105,0.008133825461301024,0.009202295025463323,0,-1
open_loop_2,47.5,2.231301092119761,1.7670387983988394,0.008118814038993432,0.011254160794381907,0,-1
open_loop_2,47.51,2.2328013465386136,1.7668823480257034,0.008079940969350006,0.011254160794381907,0,-1
open_loop_2,47.52,2.234301563902212,1.7667264282231352,0.008034503969862068,0.010357750403746646,0,-1
open_loop_2,47.53,2.2358018167771734,1.7665708539248814,0.008000158169525566,0.010357750403746646,0,-1
open_loop_2,47.54,2.237302077469789,1.7664149816513548,0.007967970964066571,0.00800311677215726,0,-1
open_loop_2,47.55,2.2388024286914243,1.7662599672287276,0.007962498102656883,0.00800311677215726,0,-1
open_loop_2,47.56,2.2403028202549056,1.766104344243423,0.007965214184778609,0.006727379563876479,0,-1
open_loop_2,47.57,2.2418032656254754,1.7659491801698786,0.007983397376069595,0.006727379563876479,0,-1
open_loop_2,47.58,2.243303732710072,1.7657936301844872,0.008005053162079832,0.008872863436921284,0,-1
open_loop_2,47.59,2.244804118081143,1.7656370754013253,0.008002005594665192,0.008872863436921284,0,-1
open_loop_2,47.6,2.246304464519403,1.7654812756880118,0.007991915220510433,0.00725628181952942,0,-1
open_loop_2,47.61,2.2478048761415454,1.765326183373023,0.008000927297049229,0.00725628181952942,0,-1
open_loop_2,47.62,2.2493053143897535,1.765170661897165,0.008014736153451963,0.005416611568532127,0,-1
open_loop_2,47.63,2.2508058274430254,1.7650158482818674,0.008050163511925801,0.005416611568532127,0,-1
open_loop_2,47.64,2.252306376538725,1.7648604398761139,0.00809124410433979,0.004739757442278058,0,-1
open_loop_2,47.65,2.253806958315602,1.7647053051373676,0.008140774063906592,0.004739757442278058,0,-1
open_loop_2,47.66,2.255307555924197,1.7645499575233738,0.008191928369561001,0.008721435690495216,0,-1
open_loop_2,47.67,2.256808025172482,1.7643929184034883,0.008202430123175918,0.008721435690495216,0,-1
open_loop_2,47.68,2.2583084014257664,1.7642372477706025,0.008194690901273106,0.010898724066906508,0,-1
open_loop_2,47.69,2.2598086876337478,1.7640808837516375,0.0081617694792499,0.010898724066906508,0,-1
open_loop_2,47.7,2.2613089337108865,1.763925118251141,0.008121611510579748,0.008926345533973203,0,-1
open_loop_2,47.71,2.2628092573790286,1.7637701318969585,0.008104458386905794,0.008926345533973203,0,-1
open_loop_2,47.72,2.264309610478801,1.7636146037812586,0.008093488018623073,0.008563433940030668,0,-1
open_loop_2,47.73,2.2658099785236083,1.7634591635997077,0.008087053282225958,0.008563433940030668,0,-1
open_loop_2,47.74,2.2673103507977412,1.7633036123752306,0.008081493949152967,0.009618374336710646,0,-1
open_loop_2,47.75,2.2688106768374197,1.7631475889027381,0.008062924342764463,0.009618374336710646,0,-1
open_loop_2,47.76,2.27031098641958,1.7629918539984117,0.00804173449776384,0.008912278997818655,0,-1
open_loop_2,47.77,2.2718113248717704,1.7628363957775814,0.008029294191905824,0.008912278997818655,0,-1
open_loop_2,47.78,2.2733116713820665,1.7626807249308751,0.008018554618394118,0.008809965136713508,0,-1
open_loop_2,47.79,2.2748120213499305,1.7625250666776289,0.008009094216028955,0.008809965136713508,0,-1
open_loop_2,47.8,2.27631237173758,1.7623693656043724,0.007999880600355915,0.006238420277488999,0,-1
open_loop_2,47.81,2.2778128196103236,1.7622146518306325,0.008019422800862855,0.006238420277488999,0,-1
open_loop_2,47.82,2.2793133180410363,1.7620592324178712,0.008048297278948954,0.009826240736668712,0,-1
open_loop_2,47.83,2.28081369365209,1.7619021531226873,0.008039711076731525,0.009826240736668712,0,-1
open_loop_2,47.84,2.282313989603677,1.7617462119799405,0.008015539691726137,0.008501882370211876,0,-1
open_loop_2,47.85,2.283814338796643,1.7615909313567688,0.008007214070213039,0.008501882370211876,0,-1
open_loop_2,47.86,2.285314706500546,1.7614352876900021,0.008002553054600755,0.008680740804525744,0,-1
open_loop_2,47.87,2.286815066051286,1.761279537724303,0.007995690660446834,0.008680740804525744,0,-1
open_loop_2,47.88,2.2883154225092923,1.7611238257922903,0.007988397937056906,0.003050015059935518,0,-1
open_loop_2,47.89,2.289815941345076,1.760970076328543,0.008031614410085795,0.003050015059935518,0,-1
open_loop_2,47.9,2.291316621115566,1.760815074096414,0.008107599542449835,0.00786086769753558,0,-1
open_loop_2,47.91,2.292817165268353,1.7606576492472465,0.008137705687880728,0.00786086769753558,0,-1
open_loop_2,47.92,2.29431758574131,1.7605017628381687,0.008142803692136857,0.01154778090773867,0,-1
open_loop_2,47.93,2.295817871586622,1.7603447399846206,0.008109375781129169,0.01154778090773867,0,-1
open_loop_2,47.94,2.2973180752947164,1.7601887367218563,0.0080596509726094,0.006498047559118091,0,-1
open_loop_2,47.95,2.298818436441162,1.7600346126784567,0.0080573923918481,0.006498047559118091,0,-1
open_loop_2,47.96,2.300318922627232,1.7598794261473834,0.008082314442348462,0.005456256371970003,0,-1
open_loop_2,47.97,2.3018194564601,1.7597244511420196,0.008120260033088423,0.005456256371970003,0,-1
open_loop_2,47.98,2.303320010605649,1.7595690998298956,0.008160774275912075,0.010148700896497779,0,-1
open_loop_2,47.99,2.3048204187898347,1.7594117698708953,0.008155975321243123,0.010148700896497779,0,-1
open_loop_2,48.0,2.306320708450713,1.7592558467014001,0.008127097519297289,0.011477852958838852,0,-1
open_loop_2,48.01,2.3078209363412485,1.759099624772052,0.008082019177560747,0.011477852958838852,0,-1
open_loop_2,48.02,2.309321140942318,1.7589437072001324,0.008033246920112596,0.007925709219112505,0,-1
open_loop_2,48.03,2.3108214709052652,1.7587890863766207,0.00802167253126291,0.007925709219112505,0,-1
open_loop_2,48.04,2.3123218725616566,1.7586336141133425,0.00802549903239418,0.00920881803252227,0,-1
open_loop_2,48.05,2.31382222133043,1.758477456719188,0.008013890334918545,0.00920881803252227,0,-1
open_loop_2,48.06,2.315322549506577,1.7583216846557914,0.00799878304328985,0.007727445871595241,0,-1
open_loop_2,48.07,2.3168229378231207,1.7581665138286524,0.008001331182055075,0.007727445871595241,0,-1
open_loop_2,48.08,2.318323349124873,1.7580109535692976,0.008008156613390919,0.010009028005498077,0,-1
open_loop_2,48.09,2.319823671403829,1.757854339093039,0.007988982113632892,0.010009028005498077,0,-1
open_loop_2,48.1,2.3213239513287,1.7576984020956203,0.007962029959038538,0.01062658775534464,0,-1
open_loop_2,48.11,2.3228242007491957,1.7575422411191268,0.007927364229211526,0.01062658775534464,0,-1
open_loop_2,48.12,2.3243244387693793,1.7573862010962165,0.007891208710098813,0.00905485237306669,0,-1
open_loop_2,48.13,2.32582473957258,1.757230745518542,0.007873709842736975,0.00905485237306669,0,-1
open_loop_2,48.14,2.3273250622237853,1.7570748457982452,0.00786083960111063,0.010567969517755845,0,-1
open_loop_2,48.15,2.3288253197907713,1.7569182555712495,0.007829967300319865,0.010567969517755845,0,-1
open_loop_2,48.16,2.330325551454158,1.7567620528455297,0.007794697230025593,0.005175616834883546,0,-1
open_loop_2,48.17,2.3318259450460097,1.7566077343061506,0.00780870703752478,0.005175616834883546,0,-1
open_loop_2,48.18,2.333326481706459,1.7564522852845725,0.007853204052571608,0.007472000324973304,0,-1
open_loop_2,48.19,2.3348269381703353,1.756295459181959,0.007871734929550135,0.007472000324973304,0,-1
open_loop_2,48.2,2.336327352395058,1.756139510736157,0.007882448038011707,0.003915822741821007,0,-1
open_loop_2,48.21,2.33782788976581,1.755985090396149,0.007930338656287159,0.003915822741821007,0,-1
open_loop_2,48.22,2.339328512009769,1.7558296558080058,0.007993613641617157,0.00899589330381767,0,-1
